URLLength,DomainLength,IsDomainIP,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength,NoOfSubDomain,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL,LetterRatioInURL,NoOfDegitsInURL,DegitRatioInURL,NoOfEqualsInURL,NoOfQMarkInURL,NoOfAmpersandInURL,NoOfOtherSpecialCharsInURL,SpacialCharRatioInURL,IsHTTPS,TLD_freq
26,19,0,100.0,0.727272727,0.5229071,0.061669192,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,0.4765905027502844
18,12,0,89.23611111,1.0,0.0180132,0.069189476,2,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,0.016292120413697528
28,21,0,100.0,1.0,0.0799628,0.068336426,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,0.07914659914283514
24,17,0,100.0,1.0,0.0015878,0.06228754,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,0.00198893042593052
30,23,0,100.0,1.0,0.5229071,0.061165229,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,0.4765905027502844
68,43,0,22.03369763,0.41025641,0.5229071,0.052522824,3,3,0,0,0.0,47,0.691,5,0.074,0,0,0,8,0.118,1,0.4765905027502844
21,14,0,100.0,1.0,0.0101825,0.064284958,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,0.006865017921760182
44,13,0,22.1675445,0.777777778,0.0002752,0.03929582,3,0,0,0,0.0,29,0.659,1,0.023,0,0,0,7,0.159,0,0.009918988511253496
22,16,0,59.93589744,0.555555556,0.0001858,0.063349498,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,0.005145555489020248
48,30,0,41.73234401,0.545454545,0.0002752,0.050849379,3,4,0,0,0.0,28,0.583,1,0.021,1,1,0,6,0.167,0,0.009918988511253496
19,12,0,100.0,1.0,0.0005417,0.057229322,2,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,0.0004576678614506788
34,21,0,42.97611221,1.0,0.5229071,0.058772024,3,0,0,0,0.0,24,0.706,0,0.0,0,0,0,2,0.059,1,0.4765905027502844
25,18,0,100.0,1.0,0.5229071,0.053976826,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0.4765905027502844
33,26,0,100.0,1.0,0.0799628,0.059382912,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,0.07914659914283514
30,23,0,100.0,1.0,0.0799628,0.051218917,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,0.07914659914283514
31,24,0,100.0,1.0,0.5229071,0.061532135,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,0.4765905027502844
107,30,0,11.16613861,1.0,0.5229071,0.043827108,3,0,0,0,0.0,78,0.729,10,0.093,2,1,0,8,0.103,1,0.4765905027502844
21,14,0,63.27272727,1.0,0.0002752,0.021743192,3,1,0,0,0.0,3,0.143,6,0.286,0,0,0,1,0.048,0,0.009918988511253496
100,79,0,9.891609244,0.171052632,0.0129268,0.036973651,2,2,0,0,0.0,75,0.75,11,0.11,0,0,0,6,0.06,1,0.01795597833990607
20,13,0,100.0,1.0,0.0075051,0.05485371,4,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,0.006693927132432826
25,18,0,100.0,1.0,0.5229071,0.054360491,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0.4765905027502844
29,22,0,100.0,1.0,0.5229071,0.058667626,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,0.4765905027502844
48,31,0,25.48170732,0.571428571,0.0059772,0.051768477,2,2,0,0,0.0,33,0.688,2,0.042,0,0,0,5,0.104,1,0.02319135649332318
25,19,0,48.33333333,0.666666667,0.0001306,0.060050589,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,2,0.08,0,0.004255883384517994
50,41,0,27.59411915,0.297297297,0.0009613,0.039896454,3,2,0,0,0.0,30,0.6,6,0.12,0,0,0,6,0.12,1,0.010030197524316279
51,34,0,30.42470156,0.322580645,0.0036375,0.063447738,2,1,0,0,0.0,37,0.725,0,0.0,0,0,0,6,0.118,1,0.004298656081849834
19,11,0,65.0137741,0.714285714,1.56e-05,0.052394236,3,0,0,0,0.0,9,0.474,0,0.0,0,0,0,2,0.105,1,7.271358546412654e-05
29,22,0,100.0,1.0,0.5229071,0.065521555,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,0.4765905027502844
21,14,0,100.0,1.0,0.5229071,0.060239317,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,0.4765905027502844
83,19,0,25.83111111,0.6875,0.0059772,0.037766952,2,1,0,0,0.0,41,0.494,23,0.277,0,0,0,11,0.133,1,0.02319135649332318
22,15,0,100.0,1.0,0.5229071,0.052861556,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.4765905027502844
22,15,0,100.0,1.0,0.0326503,0.047881806,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.01704919715647108
25,17,0,64.01384083,0.538461538,0.5229071,0.058481978,3,1,0,0,0.0,15,0.6,0,0.0,0,0,0,2,0.08,1,0.4765905027502844
66,24,0,22.93677825,0.571428571,0.0050842,0.05312073,2,2,0,0,0.0,44,0.667,1,0.015,1,1,0,11,0.197,1,0.005894077692327433
231,79,0,3.61570426,0.226666667,0.5229071,0.02954793,3,3,0,0,0.0,144,0.623,51,0.221,3,1,2,22,0.121,1,0.4765905027502844
26,20,0,67.60110294,0.923076923,0.0180132,0.019932936,2,2,0,0,0.0,6,0.231,7,0.269,0,0,0,2,0.077,0,0.016292120413697528
27,20,0,100.0,1.0,0.5229071,0.065514772,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,0.4765905027502844
31,25,0,46.35714286,0.764705882,0.0384199,0.05676577,3,2,0,0,0.0,17,0.548,1,0.032,0,0,0,2,0.065,0,0.03032584240827395
21,15,0,85.47008547,1.0,0.0010349,0.062390055,2,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,0.0015654807223453126
93,9,0,14.32686891,0.833333333,0.0033218,0.061371852,2,0,0,0,0.0,75,0.806,0,0.0,0,1,0,9,0.108,1,0.0042430515753184425
29,22,0,100.0,1.0,0.5229071,0.057213588,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,0.4765905027502844
29,22,0,100.0,0.866666667,0.028555,0.06097584,2,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,0.027271871818780637
255,13,1,3.039360842,0.4,0.0,0.042459058,2,2,0,0,0.0,162,0.635,41,0.161,5,3,0,21,0.114,1,0.00010265447359641394
24,17,0,100.0,1.0,0.5229071,0.059044811,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,0.4765905027502844
25,18,0,100.0,1.0,0.0004267,0.058423493,2,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0.0006073723021121158
16,10,0,68.72727273,1.0,0.5229071,0.04946075,3,0,0,0,0.0,8,0.5,0,0.0,0,0,0,1,0.062,0,0.4765905027502844
24,18,0,78.36734694,1.0,0.5229071,0.066985965,3,1,0,0,0.0,12,0.5,0,0.0,0,0,0,1,0.042,0,0.4765905027502844
36,27,0,69.48853616,0.565217391,0.5229071,0.059696949,3,1,0,0,0.0,22,0.611,2,0.056,0,0,0,4,0.111,1,0.4765905027502844
22,15,0,100.0,1.0,0.0799628,0.05224949,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.07914659914283514
304,25,0,3.387774658,0.818181818,0.0069695,0.03375657,2,0,0,0,0.0,250,0.822,41,0.135,1,1,0,4,0.02,0,0.005727264172733261
56,27,0,31.03873386,0.291666667,0.0036375,0.051698883,2,1,0,0,0.0,42,0.75,1,0.018,0,0,0,6,0.107,0,0.004298656081849834
23,16,0,100.0,1.0,0.0075051,0.049590506,4,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,0.006693927132432826
21,14,0,100.0,0.571428571,0.0004282,0.041398432,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,0.00047905421011659835
39,31,0,44.61498439,0.357142857,0.0036375,0.058898182,2,1,0,0,0.0,27,0.692,0,0.0,0,0,0,4,0.103,1,0.004298656081849834
22,15,0,71.62534435,0.857142857,0.5229071,0.050131939,3,2,0,0,0.0,9,0.409,0,0.0,0,0,0,2,0.091,0,0.4765905027502844
29,22,0,100.0,0.571428571,0.0115013,0.062169895,3,2,0,0,0.0,15,0.517,0,0.0,0,0,0,2,0.069,1,0.007793185453861091
135,40,0,10.34743319,0.459459459,0.0059772,0.036143143,2,1,0,0,0.0,72,0.533,37,0.274,2,1,0,15,0.133,1,0.02319135649332318
18,11,0,100.0,1.0,0.5229071,0.055600321,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,0.4765905027502844
37,30,0,100.0,1.0,0.5229071,0.058765666,3,1,0,0,0.0,24,0.649,0,0.0,0,0,0,1,0.027,1,0.4765905027502844
59,8,0,16.1949546,1.0,0.5229071,0.050677244,3,0,0,0,0.0,41,0.695,3,0.051,0,0,0,7,0.119,1,0.4765905027502844
23,16,0,100.0,1.0,0.0384199,0.054539352,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,0.03032584240827395
32,25,0,100.0,1.0,0.5229071,0.066432314,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,0.4765905027502844
22,15,0,100.0,1.0,0.5229071,0.06652723,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.4765905027502844
25,18,0,100.0,1.0,0.0384199,0.063653962,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0.03032584240827395
28,21,0,100.0,0.538461538,0.5229071,0.052969278,3,1,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,0.4765905027502844
34,27,0,100.0,1.0,0.0799628,0.06025153,3,1,0,0,0.0,21,0.618,0,0.0,0,0,0,1,0.029,1,0.07914659914283514
30,24,0,58.9047619,0.6875,0.5229071,0.063841518,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,2,0.067,0,0.4765905027502844
31,24,0,100.0,1.0,0.0799628,0.065435476,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,0.07914659914283514
28,21,0,100.0,0.692307692,0.0115013,0.048531237,3,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,0.007793185453861091
34,21,0,65.45230769,0.833333333,0.0020445,0.067390756,2,1,0,0,0.0,22,0.647,0,0.0,0,0,0,4,0.118,1,0.0015269852947466572
21,14,0,100.0,1.0,0.0799628,0.062400359,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,0.07914659914283514
26,19,0,100.0,1.0,0.5229071,0.073471649,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,0.4765905027502844
31,24,0,100.0,1.0,0.5229071,0.060174395,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,0.4765905027502844
29,22,0,100.0,1.0,0.5229071,0.050437354,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,0.4765905027502844
25,17,0,70.43444829,1.0,0.5229071,0.070774012,3,0,0,0,0.0,16,0.64,0,0.0,0,0,0,1,0.04,1,0.4765905027502844
26,19,0,100.0,1.0,0.5229071,0.055162278,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,0.4765905027502844
27,20,0,100.0,1.0,0.5229071,0.05741866,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,0.4765905027502844
31,24,0,100.0,1.0,0.5229071,0.059402151,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,0.4765905027502844
20,13,0,100.0,1.0,0.0036375,0.045688854,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,0.004298656081849834
31,23,0,53.1821046,0.842105263,0.001502,0.034758598,3,1,0,0,0.0,16,0.516,5,0.161,0,0,0,2,0.065,1,0.02636936790507883
27,20,0,69.62316176,0.615384615,0.0036307,0.04446544,2,2,0,0,0.0,14,0.519,0,0.0,0,0,0,2,0.074,0,0.002497925524179406
202,30,0,7.284841845,0.384615385,0.001502,0.031578927,3,1,0,0,0.0,132,0.653,46,0.228,2,1,0,13,0.079,1,0.02636936790507883
27,20,0,100.0,1.0,0.5229071,0.05952107,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,0.4765905027502844
31,24,0,100.0,1.0,0.5229071,0.062117957,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,0.4765905027502844
63,21,0,26.17336527,1.0,0.5229071,0.060004012,3,1,0,0,0.0,42,0.667,2,0.032,0,0,0,8,0.127,0,0.4765905027502844
18,11,0,100.0,1.0,0.0015878,0.064639894,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,0.00198893042593052
76,24,0,35.95607041,0.4,0.5229071,0.06159251,3,2,0,0,0.0,59,0.776,0,0.0,0,0,0,9,0.118,1,0.4765905027502844
27,20,0,100.0,0.384615385,0.0023239,0.060226848,2,2,0,0,0.0,12,0.444,0,0.0,0,0,0,3,0.111,1,0.001488489867148002
19,13,0,70.12345679,1.0,0.0001306,0.05416286,2,1,0,0,0.0,7,0.368,0,0.0,0,0,0,1,0.053,0,0.004255883384517994
27,20,0,100.0,1.0,0.5229071,0.067736103,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,0.4765905027502844
30,22,0,71.64929932,0.764705882,0.0017656,0.041304327,4,1,0,0,0.0,13,0.433,6,0.2,0,0,0,3,0.1,1,0.0063046955867130895
27,20,0,100.0,1.0,0.5229071,0.052609763,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,0.4765905027502844
45,36,0,28.24491158,0.515151515,0.0059772,0.057324703,2,2,0,0,0.0,33,0.733,0,0.0,0,0,0,4,0.089,1,0.02319135649332318
24,17,0,100.0,1.0,0.5229071,0.060908692,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,0.4765905027502844
23,17,0,80.0,1.0,0.5229071,0.072514188,3,1,0,0,0.0,11,0.478,0,0.0,0,0,0,1,0.043,0,0.4765905027502844
77,21,0,20.9838973,0.888888889,0.0036375,0.052500948,2,1,0,0,0.0,45,0.584,2,0.026,1,1,0,9,0.143,1,0.004298656081849834
21,14,0,100.0,1.0,0.5229071,0.067773861,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,0.4765905027502844
24,17,0,100.0,1.0,0.012178,0.0604296,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,0.008062653447051678
17,7,0,53.45454545,1.0,0.0036375,0.036084361,2,0,0,0,0.0,7,0.412,1,0.059,0,0,0,2,0.118,0,0.004298656081849834
31,23,0,52.33144297,1.0,0.5229071,0.073288371,3,0,0,0,0.0,22,0.71,0,0.0,0,0,0,1,0.032,1,0.4765905027502844
47,41,0,20.33530572,0.393939394,0.5229071,0.045662842,3,4,0,0,0.0,23,0.489,7,0.149,0,0,0,6,0.128,0,0.4765905027502844
24,17,0,100.0,1.0,0.5229071,0.063165633,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,0.4765905027502844
24,17,0,100.0,1.0,0.0050842,0.063433892,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,0.005894077692327433
18,11,0,100.0,1.0,0.0036307,0.065546557,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,0.002497925524179406
34,13,0,43.54591278,1.0,0.0075051,0.062406242,4,0,0,0,0.0,24,0.706,0,0.0,0,0,0,2,0.059,1,0.006693927132432826
28,21,0,65.85928489,1.0,0.5229071,0.062021948,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,0.4765905027502844
25,18,0,100.0,1.0,0.5229071,0.070389408,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0.4765905027502844
22,15,0,100.0,1.0,0.0799628,0.068245408,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.07914659914283514
21,14,0,100.0,1.0,0.012178,0.052956784,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,0.008062653447051678
33,26,0,100.0,1.0,0.5229071,0.064087992,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,0.4765905027502844
31,23,0,48.94444444,0.631578947,0.001502,0.036725534,3,1,0,0,0.0,14,0.452,5,0.161,0,0,0,4,0.129,1,0.02636936790507883
32,24,0,51.36111111,0.65,0.001502,0.04950099,3,1,0,0,0.0,21,0.656,0,0.0,0,0,0,3,0.094,1,0.02636936790507883
36,27,0,58.16186557,0.608695652,0.5229071,0.062243166,3,1,0,0,0.0,25,0.694,0,0.0,0,0,0,3,0.083,1,0.4765905027502844
73,10,0,17.10812265,1.0,0.5229071,0.056608416,3,0,0,0,0.0,56,0.767,0,0.0,0,0,0,9,0.123,1,0.4765905027502844
30,23,0,100.0,1.0,0.5229071,0.056632386,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,0.4765905027502844
25,18,0,100.0,1.0,0.5229071,0.06423242,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0.4765905027502844
40,32,0,67.98058712,0.448275862,0.0129268,0.053243864,2,1,0,0,0.0,29,0.725,0,0.0,0,0,0,3,0.075,1,0.01795597833990607
42,18,0,41.11564626,1.0,0.0003682,0.0527448,2,0,0,0,0.0,30,0.714,0,0.0,0,0,0,5,0.119,0,0.0007784630914394724
20,13,0,100.0,1.0,0.0230451,0.048528589,2,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,0.009478429728735553
23,16,0,100.0,1.0,0.5229071,0.067197583,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,0.4765905027502844
31,22,0,100.0,1.0,0.5229071,0.067198845,3,1,0,0,0.0,17,0.548,0,0.0,0,0,0,2,0.065,1,0.4765905027502844
22,15,0,100.0,1.0,0.5229071,0.062508535,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.4765905027502844
20,14,0,55.09641873,1.0,5.3e-05,0.055313477,2,1,0,0,0.0,8,0.4,0,0.0,0,0,0,1,0.05,0,0.0021086939784596696
29,20,0,59.14285714,0.8125,0.001502,0.056920761,3,1,0,0,0.0,18,0.621,0,0.0,0,0,0,3,0.103,1,0.02636936790507883
19,13,0,56.54320988,0.833333333,0.0001919,0.057908046,2,2,0,0,0.0,6,0.316,0,0.0,0,0,0,2,0.105,0,0.0002138634866591957
45,39,0,40.54421769,0.741935484,0.5229071,0.070689507,3,2,0,0,0.0,32,0.711,0,0.0,0,0,0,2,0.044,0,0.4765905027502844
24,17,0,100.0,1.0,0.012178,0.06975131,2,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,0.008062653447051678
28,22,0,100.0,1.0,0.0059772,0.051501199,2,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,0.02319135649332318
64,25,0,14.33650672,0.6,0.0006227,0.029664492,4,1,0,0,0.0,33,0.516,16,0.25,2,1,0,5,0.125,0,0.0022113484520560837
32,25,0,100.0,0.588235294,0.5229071,0.058996192,3,1,0,0,0.0,18,0.562,0,0.0,0,0,0,2,0.062,1,0.4765905027502844
48,39,0,32.47205786,0.342857143,0.0009613,0.039019553,3,2,0,0,0.0,25,0.521,9,0.188,0,0,0,6,0.125,1,0.010030197524316279
21,6,0,48.68977177,1.0,6.38e-05,0.048168635,2,0,0,0,0.0,11,0.524,0,0.0,0,0,0,2,0.095,1,0.00010265447359641394
35,26,0,68.24457594,0.636363636,0.5229071,0.048723777,3,1,0,0,0.0,22,0.629,2,0.057,0,0,0,3,0.086,1,0.4765905027502844
31,22,0,40.94444444,0.833333333,0.001502,0.048329826,3,1,0,0,0.0,20,0.645,0,0.0,0,0,0,3,0.097,1,0.02636936790507883
51,43,0,33.11372241,0.825,0.0059772,0.050712359,2,2,0,0,0.0,34,0.667,6,0.118,0,0,0,3,0.059,1,0.02319135649332318
55,47,0,30.55226989,0.181818182,0.0059772,0.034319482,2,2,0,0,0.0,22,0.4,18,0.327,0,0,0,7,0.127,1,0.02319135649332318
21,15,0,63.63636364,0.857142857,0.5229071,0.04577277,3,2,0,0,0.0,8,0.381,0,0.0,0,0,0,2,0.095,0,0.4765905027502844
19,12,0,100.0,1.0,0.5229071,0.052961811,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,0.4765905027502844
63,52,0,26.10830154,0.363636364,0.0002752,0.059123849,3,3,0,0,0.0,45,0.714,0,0.0,0,0,0,7,0.111,0,0.009918988511253496
70,62,0,18.20359084,0.661016949,0.0059772,0.062563423,2,2,0,0,0.0,59,0.843,0,0.0,0,0,0,3,0.043,1,0.02319135649332318
42,35,0,100.0,0.37037037,0.5229071,0.061696002,3,1,0,0,0.0,26,0.619,0,0.0,0,0,0,4,0.095,1,0.4765905027502844
31,24,0,100.0,1.0,0.5229071,0.058515071,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,0.4765905027502844
102,17,0,13.56016823,1.0,0.5229071,0.055341661,3,0,0,0,0.0,76,0.745,0,0.0,0,0,0,14,0.137,1,0.4765905027502844
48,42,0,35.35762483,0.411764706,0.0384199,0.050097561,3,4,0,0,0.0,30,0.625,2,0.042,0,0,0,5,0.104,0,0.03032584240827395
28,21,0,100.0,0.857142857,0.028555,0.052235267,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,0.027271871818780637
25,18,0,100.0,1.0,0.5229071,0.048965656,3,1,0,0,0.0,10,0.4,2,0.08,0,0,0,1,0.04,1,0.4765905027502844
27,20,0,100.0,1.0,0.5229071,0.055505037,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,0.4765905027502844
29,22,0,100.0,1.0,0.5229071,0.057199811,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,0.4765905027502844
23,16,0,100.0,1.0,0.5229071,0.054166686,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,0.4765905027502844
16,10,0,68.25396825,0.666666667,0.0022733,0.05436484,2,1,0,0,0.0,3,0.188,0,0.0,0,0,0,2,0.125,0,0.0012617945712892547
18,11,0,85.71428571,1.0,0.0056158,0.049148858,2,1,0,0,0.0,6,0.333,0,0.0,0,0,0,1,0.056,0,0.004187447068787052
22,15,0,100.0,1.0,0.5229071,0.065237568,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.4765905027502844
24,8,0,49.82698962,1.0,0.0036375,0.038975939,2,0,0,0,0.0,13,0.542,1,0.042,0,0,0,2,0.083,1,0.004298656081849834
18,11,0,100.0,1.0,0.0002773,0.060747303,2,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,0.00031651796025560967
22,14,0,61.9047619,0.7,0.001502,0.035549704,3,1,0,0,0.0,11,0.5,1,0.045,0,0,0,2,0.091,1,0.02636936790507883
58,39,0,30.14816786,0.485714286,0.0799628,0.058949974,3,2,0,0,0.0,46,0.793,0,0.0,0,0,0,4,0.069,1,0.07914659914283514
27,20,0,100.0,1.0,0.0799628,0.059265552,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,0.07914659914283514
22,16,0,73.8292011,1.0,0.0075051,0.051331356,4,1,0,0,0.0,10,0.455,0,0.0,0,0,0,1,0.045,0,0.006693927132432826
30,23,0,100.0,1.0,0.5229071,0.059984658,3,1,0,0,0.0,17,0.567,0,0.0,0,0,0,1,0.033,1,0.4765905027502844
29,22,0,100.0,1.0,0.5229071,0.058938796,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,0.4765905027502844
28,21,0,100.0,0.857142857,0.028555,0.059870104,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,0.027271871818780637
45,36,0,39.99461766,0.3125,0.0009613,0.035232164,3,2,0,0,0.0,23,0.511,7,0.156,0,0,0,7,0.156,1,0.010030197524316279
19,12,0,100.0,1.0,0.5229071,0.064888651,3,1,0,0,0.0,6,0.316,0,0.0,0,0,0,1,0.053,1,0.4765905027502844
21,14,0,89.09090909,1.0,0.00021,0.063991993,5,1,0,0,0.0,9,0.429,0,0.0,0,0,0,1,0.048,0,5.9881776264574794e-05
63,52,0,26.10830154,0.363636364,0.0002752,0.058401831,3,3,0,0,0.0,45,0.714,0,0.0,0,0,0,7,0.111,0,0.009918988511253496
27,21,0,75.77854671,1.0,0.5229071,0.055048082,3,1,0,0,0.0,15,0.556,0,0.0,0,0,0,1,0.037,0,0.4765905027502844
30,24,0,43.92857143,0.625,0.0384199,0.039589537,3,3,0,0,0.0,14,0.467,2,0.067,0,0,0,3,0.1,0,0.03032584240827395
21,14,0,100.0,1.0,0.0101825,0.072266008,2,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,0.006865017921760182
25,18,0,100.0,1.0,0.5229071,0.064253112,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,0.4765905027502844
44,37,0,100.0,1.0,0.0799628,0.063880643,3,1,0,0,0.0,31,0.705,0,0.0,0,0,0,1,0.023,1,0.07914659914283514
22,15,0,100.0,1.0,0.012178,0.064746245,2,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,0.008062653447051678
28,21,0,100.0,0.857142857,0.0019933,0.064943191,2,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,0.002626243616174923
21,14,0,100.0,0.714285714,0.0033189,0.055084759,2,1,0,0,0.0,7,0.333,1,0.048,0,0,0,1,0.048,1,0.002976979734296004
20,13,0,100.0,1.0,0.0799628,0.061436384,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,0.07914659914283514
38,30,0,54.9390681,0.846153846,0.001502,0.045500816,3,1,0,0,0.0,22,0.579,5,0.132,0,0,0,3,0.079,1,0.02636936790507883
56,41,0,41.92929839,1.0,0.5229071,0.058704572,3,1,0,0,0.0,39,0.696,2,0.036,0,0,0,3,0.054,1,0.4765905027502844
36,28,0,29.11681914,0.416666667,0.0009613,0.035969449,3,2,0,0,0.0,18,0.5,6,0.167,0,0,0,4,0.111,1,0.010030197524316279
28,21,0,100.0,1.0,0.5229071,0.06000513,3,1,0,0,0.0,16,0.571,0,0.0,0,0,0,1,0.036,0,0.4765905027502844
49,41,0,38.8416343,0.378378378,0.5229071,0.056179651,3,1,0,0,0.0,33,0.673,3,0.061,0,0,0,6,0.122,0,0.4765905027502844
26,19,0,100.0,1.0,0.5229071,0.064866351,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,0.4765905027502844
20,13,0,100.0,1.0,0.5229071,0.067090901,3,1,0,0,0.0,7,0.35,0,0.0,0,0,0,1,0.05,1,0.4765905027502844
21,15,0,50.34013605,0.909090909,0.5229071,0.056973757,3,0,0,0,0.0,11,0.524,1,0.048,0,0,0,2,0.095,0,0.4765905027502844
23,16,0,100.0,1.0,0.5229071,0.060417842,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,0.4765905027502844
26,19,0,100.0,1.0,0.0799628,0.052231528,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,0.07914659914283514
